,가격,평점,채널,날짜,제품명,리뷰
609,"49,790",평점5,코맘스,21.12.23.,보만 코맘스 KB0251,"일단 배송이 생각보다 빨라서 정말 좋았어요!약 이틀정도 걸린 것 같구요딱 고지한 배송일자에 맞춰서 왔다는 것이 마음에 들었어요!그리고 다음으로 청소기 자체에 대해서 설병을 하자면 처음에 딱 꺼내서 보았는데 완전 많은 부속품들이 들어있더라구요. 제가 개인적으로는 그냥 방에 먼지나 머리카락 정도 흡입하려고 산거여서 이렇게 많은 부속품이 필요할까 싶었지만 없는 것 보다는 있는게 좋겠죠. 제가 생각하기에 솔이랑 긴 막대차럼 생긴 것으로는 침대구석이나 이런 곳 청소하면 좋을 것 같아요!그리고 작동시켰을 때 흡입력이 좀 약하다고 생각했었는데 알고보니 충전이 안된 강태라서 그런 것 같아요. 흡입력이 약하다고 생각하시는 분들음 충전하신 다음에 쓰면 좋을 것 같아요! 아직 많이 사용안해봐서 모르겠지만, 현재까지는 만족이구여 앞으로 써보면서 좋은 점이나 불편한 점이 있으면 추가할께요'"
610,"49,790",평점5,11번가,21.08.01.,보만 코맘스 KB0251,"신상리뷰단에 참여하여 보만코리아로부터 무료로 제공받아 작성한 후기입니다.ㅡ핸디무선청소기를 자취하면서 사용하고 있었는데 오래 사용하기도 했고 좀 더 가벼운 청소기가 필요했는데 받아보고 정말 만족했어요. 일단 사용하는 제 상황은 #자취생 #미니투룸 #가벼운청소기 가 필요한 상태였고요,평소에 자주자주 청소기를 돌리는 스타일입니당 하루에 2번은 꼭 돌리는 편이에요.?장점1)가볍습니다. 정말 가벼워요 ㅎㅎ 원래 썼던 청소기에 비해서 가볍고, 두께나 모양도 얇아요 그래서 청소하기 덜 힘드네요2)인테리어로 굿굿. 이쁩니다 ㅎㅎ자리도 많이 안차지 해요(보시다 시피 얄쌍해서 너무 좋아요 ㅋㅋ)뚜껑 이 밑쪽에 바닥에 닿고 고정되는 형식이라서 보관하기 넘 좋습니당3)충전하기 편해요. USBㅇ 씨타입으로 충전하는 거라서 충전하기도 편하고 그냥 세워놓고 꼽기만해도 되서 번거롭지도 않고,자리도 많이 차지 안해서 너무 좋네용.무선이라서 충전해놓고 그냥 무선으로 쭉 빨아댕기면 끝이기도 해서 넘 편하네요~~~? 단점크게 단점은 없는데,굳이 뽑자면...넓은 집이나 쓰레기가 많거나 할 때 흡입력 약한 정도? 그렇다고 크게 흡입력이 약하지도 않습니당.저는 개인적으로 머리카락,짜잘한 먼지 버석거리는쓰레기 등등이라서..그정도는 충분히 잘 빨아댕겨집니당.ㅡ보만코리아 제품은 종종 사용했는데 항상 만족했는데, 이 청소기도 소음도 별로 안심하고 자취생이나 간단하게 방청소 자주하시는 분들에게는 아주아주 좋은 청소기에요!#청소기 #자취생 #자취용품 #자취생꿀팁 #자취생청소기 #무선청소기 #핸디청소기"
611,"49,790",평점5,11번가,21.08.01.,보만 코맘스 KB0251,"신상리뷰단에 참여하여 보만코리아로 부터 ""USB 충전식 무선충전기""를 무료로 제공받아 작성한 후기입니다. 깔끔한 포장으로 빠르게 배송되었습니다.유선청소기를 사용할때와는 다르게 무선이라 간편하고 사이즈도 작아서 이동 및 관리가 편안합니다. USB충전식이라 장소구애받지 않고 사용가능하네요. 단지 필터가 물청소를 할수 없고 영구적이지 안습니다.  사용설명서를 꼼꼼히 읽어보고 배터리  및 문제해결방법을 숙지한다면 더욱 유용할듯. 휴대용인 만큼 그 사용 영역도 한정된 작은공간에 적합하며 소음은 그리 크지안음."
612,"49,790",평점5,코맘스,21.12.22.,보만 코맘스 KB0251,배송 엄청 빠릅니다.제품포장은 사진과 같이 실물박스와 딱 맞는 박스로 안전하게 포장되었네요.물품을 다 빼보니 어떻게 저런 작은 박스에 딱 들어가 있었는지 신기하네요.제가 머리카락이나 문틈같은곳에 먼지가 쌓이면 못보는 성격이라 자주 청소를 해야 하는데 큰청소기로 하다보니 일이.커지게 되더라구요. 그래서 쉽게 할수있는 작은 청소기를 찾았는데 지인의 강력한 추천과 상품평을 꼼꼼히 읽어보고 결심하게되어 구매했습니다.충전은 C-type으로 노트북에 꽂아서 충전해도 되고 핸드폰 충전기로 다 잘되네요.사용해보니 작은데 흡인력이 상당합니다.이러다 비싸게 산 삼성 무선청소기는 사용 안할수도 있겠는데요.ㅎㅎ아무튼 대만족입니다.
613,"49,790",평점5,코맘스,21.12.28.,보만 코맘스 KB0251,"매일 아침 온 거실을 닦아요. 로봇청소기가 있지만 아기장난감들과 매트가 있어서 무용지물이고..큰청소기 들고오자니 그냥 먼지정도 닦는건데 뭐 하며 매일 쓱쓱.. 그러다 요 청소기가 우연히 특가뜬걸 발견! 작아도 힘이 쎄다는 말이 뭔지 알겠어요.가볍기도 엄청 가벼워서 우리 16개월 막둥이가 쓱쓱 밀고 댕겨요~게다가 여러 헤드가 있고, 그냥 이걸 주 청소기로 써도 무방할정도입니다.어제 오늘 먼지만 살짝살짝 청소해봤는데 먼지 빼보니 헐; 요거 너무 좋아요! 다른분 후기처럼 필터 추가구매하게 해주면 더 좋을듯♡"
614,"49,790",평점5,코맘스,21.12.09.,보만 코맘스 KB0251,"너무 좋습니다.. 진짜루.. 이렇게 대만족한 가전제품이 최근에 없었던 것 같아요..일단 가볍습니다. 가벼운거 세상 최고.다양한 부속품들을 함께 주셔서 틈새 청소, 넓은면 청소, 패브릭청소 다 가능한 것 정말 좋구요.연결봉 진짜ㅠ 최고.. 미니청소기는 돌리다보면 허리 숙이게돼서 아픈데 연결봉 끼우면 허리 너무 편해서 저희 어머니가 제일 좋아하셨습니다ㅎ소음이 너무 시끄럽지 않은 것도 좋습니다!흡입력은 막 엄청 강한지는 모르겠는데 이정도면저는 충분히 만족해요 ㅎㅎ디자인도 깔끔하구 예뻐요! 인테리어용으로 굳이렇게 만족한 제품이 오랜만이라 리뷰를 길게 써버렸네용.. 고장만 안났으면 좋겠어요 ㅠㅠ 오래 팔아주세요! 감사합니다!!"
615,"49,790",평점5,코맘스,22.01.04.,보만 코맘스 KB0251,"메인의 개념이 아닌 보조청소기로 구입하게 되었습니다.머리 말리고 난 후 간단한 머리카락 청소나 아이들 지우개똥 같은 것만 청소할 생각이라 이 정도면 만족입니다만,생각보다 흡입력이 약한 듯 합니다.물론 백만원 안팎의 비싼 청소기들과 절대 비교하면 안되겠죠!!청소 헤드가 다양한건 맘에 드네요.교체방식도 너무너무 간단하구요!!2개 구매하니 할인도 더 되고 적립금 써서 너무너무 저렴하게 청소기 2개를 겟 했네요^^가성비 따져서 별점5점 넣고 갑니다♡많이 많이 번창하세요!!!!"
616,"49,790",평점5,코맘스,22.01.08.,보만 코맘스 KB0251,반신반의하면서 샀는데 우와 진짜 이거 대박이네요 ㅎㅎㅎ 집에서 사용했는데 모터 파워 1당으로 해도 가벼운 먼지 청소 충분히 해요. 큰 청소기 전선 찾아 꼽고 무겁고 헤드가 커서 잘 청소 하기 어려운 부분도 잘되고 가벼우니까 아이 장난감 먼지 터는데도 진짜 좋네요 ! 큰 기대 안했는데 기대 이상이라 별 100개 드리고 싶어요. 부속도 많아서 사용하기 편하구요. 연장봉 2개 가 다른데 그게 표시가 되어 있으면 좋겠고 길이가 좀 더 길면 좋을 것 같지만 이정도도 충분히 만족해요😄👍👍👍핸드폰 충전핀으로도 충전 되서 충전기 따로 안 찾아도 되서 이것도 큰 장점인 것 같아요. 너무 좋네요ㅎㅎㅎ
617,"49,790",평점3,코맘스,22.01.08.,보만 코맘스 KB0251,차량내부랑 실내에서 간단하게 사용하려고 구입했어요. 우선 가벼워 사용하기 좋아요. 흡입력은 간단하게 청소하기에 적당해요.  아쉬운건 충전할때 진행상황을 확인할 수 없어 답답해요 . 충전할때  LED 으로 충전정도를 보여주면 좋을것같아요. 한번 사용하고 먼지함 털고 충전하고 사용하려는데 LEd 등 3개가 동시에 깜박거리기만 하고 작동을 안하네요.  고장일까요?   문의했는데 토요일이라...이후 업체 회신 받으면 다시 결과 업데이트할께요.
618,"49,790",평점4,코맘스,21.12.15.,보만 코맘스 KB0251,역시 소문대로 정말 좋네요~!!😀디자인도 예쁘고 작고 가벼운데 흡입력은강력하고 다양한 구성품이 들어있어활용도도 좋고 자체로 세워둘 수 있어서보관도 용이합니다~!👍다만 필터를 여유분을 함께 구입하고 싶었는데안보여서 못한것과 인기가 많아서인지배송에 시간이 좀 걸린건 아쉬웠습니다.
619,"49,790",평점5,코맘스,21.12.04.,보만 코맘스 KB0251,진짜 진짜 강추에요.집에서 쓰는 xx무선 청소기보다 밧데리도 훨 오래 가구요.원래는 작은 찌꺼기  용으로 쓸려고 샀는데 인스타에서 요즘 광고하는 제품 하고 각각 1개씩 샀는데 역시 광고는 걸러야는걸 느꼈어요.보만이 훨~~~~~씬 좋아요.소형 청소기 찾으신다면 꼭 사보세요.후회 안하실 겁니다^^직접 써보고 너무 좋아서 지인분도 사셨구요^^보만 청소기 최곱니다.문틀 사이사이 흡입력이 좋아서 청소 정말 잘되구요^^
620,"49,790",평점5,코맘스,21.12.22.,보만 코맘스 KB0251,가성비갑이네요 생각보단 작지만 소음 크지않고 소소하게 주변에 쓰기 좋네요 머리카락 테이프로 찍어대기 지겨웠는데 그게 너무 좋아요 차 안 방석같은데 청소도 간편하게 할 수 있어 좋구요 카키그레이 색상이라 실물이 더 세련됐네요 배송 오전에 주문하니 하루만에 완전 빨리 왔어요 👍
621,"49,790",평점5,코맘스,21.12.21.,보만 코맘스 KB0251,"본체 크기가 1L물병 만하네요 작아서 가볍고 공간차지도 많이 안하는데 흡입력도 좋아요~비슷한 제품 사용해봤는데 금액, 크기, 흡입력 여러모로 이게 더 만족스러워요.색상은 사진에선 흰색으로 보였는데 회색이네요배송도 빠르네요 주말에 주문했는데 화요일 오전에 도착했어요~한가지 아쉬운 점은 노즐 장착후 세웠을때 헤드가 직각으로 세워지지 않네요. 세워서 보관하고 싶었는데 헤드 연결부위에 부담이 갈 거 같아서 주의해야할 거 같아요~"
622,"49,790",평점5,코맘스,22.01.02.,보만 코맘스 KB0251,저렴하고 가볍고 동일 크기 제품들에 비해서 진공이 세고 부속품도 많아서 좋아요!원래 차량용으로 쓰려던 건데 편해서 이불이나 방바닥에 머리카락 정리용으로 사용중이에요! 충전도 차량용 어댑터보다 c타입이 훨씬 편하네요ㅠㅠ 기존에 사용하던 차량용 청소기는 입구에 끼울 부속품 없어서 구석구석 청소 되지 않았는데 부속품이 있어서 정말 유용하고 가격도 저렴하게 사서 아주아주아주 만족합니다!!
623,"49,790",평점5,코맘스,21.12.30.,보만 코맘스 KB0251,"흡입력이 약하다는 댓글이 있어서 충전해서 배터리 만땅으로 사용했습니다!!흡입력 나쁘지 않아요!!극세사이불 살짝! 들릴정도입니다!! (먼지,머리카락 제거용으로 딱!!!!)부와아앙!!하는 이불을 먹을것같은 흡입력을 찾으시면 핸디형청소기가 아닌 일반 청소기를 구매하시는걸 추천합니다…소음걱정 많았는데 흡입력에 비해 안큽니다요!!!"
624,"49,790",평점5,코맘스,21.12.29.,보만 코맘스 KB0251,우왕대박... 정말 좋네요. 일단 얼마나 오래사용할지 모르겠지만 가격대비 좋습니다. 겨울이라 니트류나 패딩등 겨울옷에서도 털류등이 많이 나와 매일 청소하기도 힘들었는데 코맘스 핸디형 청소기 하나로 몇일 편하게 청소를 매일했네요. 소리는 어쩔수 없이 클수밖에 없지만 그래도 오래오래 사용할수 있었음좋겠어요!!! 가격대비 가성비 갑이네요.
625,"49,790",평점5,코맘스,21.12.28.,보만 코맘스 KB0251,간편해서 너무 좋아요 여러가지 청소기구(?)도 있어서 쇼파나 침대 구석진곳 등등에 효율적으로 사용할 수 있는거 같아요. 큰 청소기만큼의 흡입력은 아니지만 생활 필수 템인것 같네요! 충전하는 통도 예뻐서 끼워두면 눈에 그닥 거슬리지도 않고 대만족입니다!
626,"49,790",평점5,코맘스,21.12.30.,보만 코맘스 KB0251,행사기간에 평소가격보다 저렴하게 구입했습니다. 저는 차량용청소기 용이 필요했는데~ 딱 보니 제가 원하는 상품이라서 얼른 구입했어여.  막상 꺼내서 보니 너무 귀엽고 디자인도 이쁘고 색상도 이쁘고 물론 성능도 좋네여.충전기도 C타입이라서 편안합니다.   휴대용으로 도 좋을것같아요.잘쓸게여.
627,"49,790",평점5,코맘스,21.12.09.,보만 코맘스 KB0251,가벼워서 너무 좋아요~~ 색상도 시크한게 볼수록 예쁘네용 사실 흰색 원했는데 찾아봐도 없어서 회색 산건데 오히려 실물을 보니 흰색이 섞인 회색이라 훨씬 예뻐요흡입력은 생각보다 약하지만 원룸용이고 무선이라는 것과 저렴한 가격을 생각하면 아주 훌륭합니다 👏
628,"49,790",평점5,코맘스,21.12.27.,보만 코맘스 KB0251,저희집에 있는 다른 핸디청소기를 보신 시어머니께서 마음에 든다고 하셨는데 저희집 청소기는 단점이 좀 있어서 다른 제품 찾아보다 선택했습니다.시부모님 댁으로 보내드렸는데 마음에 드신다며 바로 사진 찍어서 보내주셨어요.가볍고 소리도 크지않다고 좋아하셨습니다:)다음에 직접보고 저희집꺼도 바꾸려고 생각하고 있어요~!좋은 제품 만들어 주셔서 감사합니다💛
629,"49,790",평점5,코맘스,21.11.30.,보만 코맘스 KB0251,가볍고 소리도 적어요 처음으로 혼자 살면서 최소한으로 사서 돈 좀 모으면 사려다가 머리카락 때문에 구매했어요ㅠ근데 소리도 적고 가벼워서 엄청 좋네요차량에도 써도 된다니 더 좋은거 같아요 저렴하게 잘 구매한가 같아 좋습니다 오래 가기만 바랄뿐이에요
630,"49,790",평점5,코맘스,21.12.29.,보만 코맘스 KB0251,가격대비  대만족 입니다 리뷰 많은 이유가 있네요  작동 소리는 일반청소기와비슷한거 같고  사이즈에비해  흡입력이  아주 좋아요  혼자 원룸서는 충분할것 같아요  개인적으로 필터를 같이 구매했음 좋았을것 같아요 추천드려요
631,"49,790",평점5,코맘스,21.11.10.,보만 코맘스 KB0251,사은품으로 보만청소기를 받아 써봤었는데 생각보다 가볍고 좋아서 신제품도 구매하게 되었어요 디자인도세련되고 가볍고 흡입력도 좋아요 2층 주택인데 층마다 청소기가 있어도 요거들고 왔다갔다 사용할 정도로 너무 잘쓰고 있습니다
632,"49,790",평점5,코맘스,22.01.01.,보만 코맘스 KB0251,고양이 모래사막화 때문에 가볍게 쓰려고 구입했는데  잘 빨아들이고 좋습니다^^대신  앞에 뭐든 연결해서 쓰면 모래가 무거워서인지 안빨려요;;  연장 안시키고 그냥 써야해요~ 어쨌든  가격대비 휴대성좋고 공간도 작게 차지해서  가볍게 사용하기 좋습니다!!
633,"49,790",평점5,코맘스,21.10.15.,보만 코맘스 KB0251,2단 연장도 되서 서서 쓸 수 있는 점이 좋아서 구매했어요. 가성비가 정말 좋아요. 필터 물세척이 안되고 흡입력이 엄청 세지 않다는 건 별로지만 디자인이 이쁘고 가벼워서 사용하기 아주 좋아요. 필터를 같이 추가 구매할 수 있으면 좋을 것 같네요.
634,"49,790",평점5,코맘스,21.12.31.,보만 코맘스 KB0251,디자인 이쁘고 다양한 길이로 사용가능하고 무게 가볍고 사용하기 쉬워요. 자주 사용합니다. 먼지통 빨리 차고 종이 필터부분은 많이 지저분해서 추가로 구매해야 될 것 같긴하지만 그래도 사용감이 좋고 가성비 좋은 청소기입니다.
635,"49,790",평점5,코맘스,21.12.27.,보만 코맘스 KB0251,도착하자 마자  사용해봤어요  아직  충전완료  상태가 아니라서  약하지만  머리카락 흡입은 잘 되네요머리카락등은 돌돌이 사용했는데 요렇게  작은 청소기가  있어서  넘 마음에 들어요~자동차 안도 청소하기 좋을것 같아요~지금은 충전중!!!!  잘  사용하겠습니당^-^
636,"49,790",평점4,코맘스,21.12.27.,보만 코맘스 KB0251,약간의  기스가  조금씩 잇는데 쓰는데는  지장없어  사용햇어요 작은데  가벼워서  오히려  큰  청소기보다  소파구석구석  쓰기  편하고 아이도  자기가 먹은 과자가루 청소하고 ㅋㅋ더좋네요 차량에서 쓰려고  삿는데  집에서도  유용하게  잘써요^^
637,"49,790",평점5,코맘스,21.08.20.,보만 코맘스 KB0251,가성비 좋아요! 이가격에 이정도 흡입력이면 상당히 준수하다고 생각하고 구성도 여러가지 특히 길게 일반 청소기처럼 사용가능하다는 점에 구매하였는데 만족스럽습이다. 일반청소기 형태로 청소를 했는데 잘 이루어졌을 정도니까 성능면에서는 충준하다고 생각합니다
638,"49,790",평점5,코맘스,21.11.28.,보만 코맘스 KB0251,저렴해서 큰 기대는 없었는데 사용해보니 아주 만족스러워요차에 발판에 잔잔한 자갈돌도 잘 흡입되고소리도 작은편인거같고 가볍고 디자인도 ㅇㅖ쁘고ㅎㅎ 구성품(연장봉?) 있어서 방에 서서 쓰기도 편하고 좋아요빨리 고장만 안나면 강추입니다!
639,"49,790",평점5,코맘스,21.12.27.,보만 코맘스 KB0251,왼쪽은 제가 사용한 서브용 청소기고 오른쪽은 이제품인데 먼지흡입구근처에 털?천?으로 돼있어서 먼지나 머리카락이 붙어서 너무 짜증났거든요근데 이건 그런 천?으로 안돼있어서 너무 좋고 받자마자 사용해봤는데 흡입력도 좋아서 대만족입니당 ㅎㅎ잘사용할게요
660,"49,790",평점5,코맘스,21.12.28.,보만 코맘스 KB0251,무선 핸디 청소기를 하나 사고싶은데 어떤걸 살까하다가 후기도 괜찮고 이벤트로 가격도 너~무 저렴해서 바로 구매했어요!  집에 오자마자 사용 해봤는데 흡입력도 좋고 잘 사용할꺼 같아요! 문틈사이랑 자동차 틈새에 사용하려고 해서 연장 봉은 일단 봉인해뒀네요ㅎㅎ
661,"49,790",평점5,코맘스,21.12.25.,보만 코맘스 KB0251,좋아요..구매후기 보구 좋다는 후기가 많아서 고민하다 주문하는데..후기처럼 소리도 크지않고 그런반면 흡입력도 좋은것 같아요..저는 유선청소기 써서..중간중간에 있는 머리카락이랑 먼지 흡입할려고 주문했는데..좋아요..쇼파위도 침대위에서도 쓰기에도 좋아요..
662,"49,790",평점4,코맘스,21.12.29.,보만 코맘스 KB0251,색상이 진짜 이뻐요그레이베이지 고급지네요가볍다더니 진짜 가볍고 그립감도 좋아요게다가 구성품이 여러가지라 다양해서 일반 청소기 못지 않네요텐트 안에 청소겸 머리카락 청소 간단하게 하려고 샀는데 가성비 아주 좋아요
663,"49,790",평점5,코맘스,21.12.27.,보만 코맘스 KB0251,우와~  이가격에  가볍고  긴  툴도  있고  무엇보다  이가격에  흡입률이  훌륭합니다.. 다이슨 밧데리  기다리다  급해서  샀는데  밧데리  도착해도  손이  자주  갈거  같네요.  무엇보다도  잘  밀리고  잘  빨아드리고  요정도면  너무너무  훌륭하네요. 배송도  빨라요~  번창하세요~~ .
664,"49,790",평점5,코맘스,21.12.30.,보만 코맘스 KB0251,"진짜 마음에 들어요!무선 핸디형 청소기 사려고 보면디자인이 별로고 기능도 마음에 안 들었는데,이 모델은 디자인도 깔끔하고 무선으로 사용할 수 있고 흡입력도 좋고 잘 산거 같아요!!사이즈도 딱 입니다.고민은 배송만 늦출뿐입니다~"
665,"49,790",평점5,코맘스,21.12.10.,보만 코맘스 KB0251,"평소에 바닥에 머리카락도 많고 책상정리나 침대정리, 자동차용 청소기가 필요했는데 딱 코맘스 제품이 맞는거 같아서 구매했습니다. 일단 여러 방면으로 쓸수있어서 좋아요 길게 봉을 연결하면 방청소 하기도 좋고 흡입하는 강도도 괜찮네요ㅎㅎ 세차장 청소기쓰면 흡입강도도 별로였는데 이거쓰면 차도 깨끗해질거같아요 매우만족합니다"
666,"49,790",평점5,코맘스,21.12.31.,보만 코맘스 KB0251,일단 가벼운 청소 틈새 청소용 으로 좋습니다. 생각보다 흡입강도가 약간 떨어지나 꼼꼼히 하면 잘 되는 것으로 보이네요 차량 청소용으로도 괜찮습니다. 청소해본 결과로 최대강도로 하면 왠만한 청소가 다 가능합니다. 일단 가성비 만족...
667,"49,790",평점5,코맘스,21.12.27.,보만 코맘스 KB0251,생각보다 더 좋네요 뭔가 상품에 약간의 기스나 스티커에 먼지가 많이 묻어있는 등 반품한 상품이 온거같은 느낌이라 걱정이 됐는데 작동 잘 되네요. 그리고 컴팩트해서 보관도 쉽고 사용도 간단해요. 가격대비 만족합니다
668,"49,790",평점5,코맘스,21.12.27.,보만 코맘스 KB0251,디자인예뻐서 놀라고 흡입력 좋아서 또놀랐어요. 헤드툴도 여러개라서 쇼파등에 청소하기 좋고 웬만큼 대기업 청소기 부럽지않을 정도로 가격도 기능도 넘착하네요. 써보고 더만족해서 후기남깁니다♡
669,"49,790",평점5,코맘스,21.12.29.,보만 코맘스 KB0251,조그만해서 무슨 흡입이나 될까싶었는데와 잘 빨아들여요 굿굿디자인도 통에 넣어서 보관하니 깔끔하고 외관도좋지만 베터리 시간이 조금 짧아서..이런 용도들은 다짧긴하지만..저는 98점 드려요!!
670,"49,790",평점5,코맘스,21.12.27.,보만 코맘스 KB0251,크기는 작아도 힘이 괜찮아요.저는 캠핑에 가져가려고 샀는데 이너텐트안에 먼지나 머리카락 청소하기 좋았구요.자충매트 바람 뺄때도 사용하니까 너무 좋더라구요.캠퍼들한테 강추에요!!
671,"49,790",평점5,코맘스,21.11.03.,보만 코맘스 KB0251,인스타 광고하는 청소기 그거랑 보만꺼랑 써보니 보만이 훨씬 흡입력도 좋고 앞에 노즐 끼워 바닥청소 까지 될 정도로 청소가 잘되네요.먼지필터도 스텐하고 두개가 되어있어서 좋아요^^  강추입니다.꼭 사보세요
672,"49,790",평점5,코맘스,21.12.31.,보만 코맘스 KB0251,딸내미들 머리카락 찍직이로 데는게 불편했는데요거 아주 가벽고  소리도 시끄럽지않아 자주 사용하겠어요일부러 청소기밀고 하긴 번접할때 아주 구웃 입니다나중에 기숙사갈때  하나 더 구매해야겠어요
673,"49,790",평점4,코맘스,21.12.10.,보만 코맘스 KB0251,"생각보다 더 조그마하네요보온병인줄 ㅎㅎ 리모컨하고 비교샷찍어봤어요.소음은 헤어드라이보다 작구요전 머리카락, 먼지 청소용으로 산거라 마음에 쏙 듭니다. 가벼워요  원룸용이네요~"
674,"49,790",평점5,코맘스,21.12.27.,보만 코맘스 KB0251,"진짜 가성비 미쳤어요~! 원룸투룸에서 사용하기 딱 좋고 충전할때 본체 세울수도 있어요. 헤드가 작기는 하지만, 소음도 적고 무겁지도 않고 팔목안아파서 너무 좋네요..!"
675,"49,790",평점5,코맘스,21.12.28.,보만 코맘스 KB0251,다른분들 댓글에 완충후 사용하면 파워가 좋다고해서 그렇게했더니 가격대비 좋아요  노즐 종류도 꼭 필요한거 챙겨주셔서 감사했어요.리얼 한달사용후기도 올릴게요
676,"49,790",평점5,코맘스,22.01.08.,보만 코맘스 KB0251,일단 가볍고 작아서 자리차지않하고 좋아요 디자인도 심플해서 마음에 들고 흡입력도 나쁘지 않아요 단계별로 흡입력 조절할 수 있고 밑에 끼워서 더 사용할 수 있는 제품이 있어서 좋네요 잘 쓸게요^^
677,"49,790",평점5,코맘스,21.10.28.,보만 코맘스 KB0251,타사 비교해보고 길이 연장되는거 마음에 들어 구매했는데 디자인도 심플하면서  배송도 빠르고 좋네요 사진만 찍어서 바로 올립니다아직 미사용..
678,"49,790",평점5,코맘스,22.01.05.,보만 코맘스 KB0251,코맘스 무선 핸디형 청소기 작고 귀엽네요 2리터 생수병사이즈 전원 세기 2단으로 되어있구요 헤파필터도 작아요  충전 하고 나서 사용 만족합니다
679,"49,790",평점3,코맘스,21.12.28.,보만 코맘스 KB0251,그냥  청소긴치곤 감질나요.그냥 애완청소기같은.그냥 키우기만 해야될듯요.솔직히  다른분들 상품평보고 믿고 샀는데대체 뭐가 괜찮다는건지 도무지~~저는 책상위 지우개똥이나 치워야겠어요.
680,"49,790",평점5,코맘스,21.12.31.,보만 코맘스 KB0251,평이 좋아서 구매했는데 너무 좋습니다 오자마자 작동 잘되고 완충하려고 충전중~~~사이즈도 아담하고 고급스러워요 오래 쓰면 좋겠네요~~~
681,"49,790",평점5,코맘스,21.12.20.,보만 코맘스 KB0251,원룸이라 소형무선청소기 3번째  구입인데가격대비 가장 맘에들어요길게 연결해서 서서 사용 할 수 있어서 넘 편하네요흡입력도 좋습니다
682,"49,790",평점4,코맘스,21.12.29.,보만 코맘스 KB0251,아이방에 서브로 쓰려고 샀는데사이즈도 좋고 소리도 그리 크지않아서 좋아요보관도 케이스있어서 깔끔하구요색상은 쫌 어두운 편이에요
683,"49,790",평점4,코맘스,22.01.06.,보만 코맘스 KB0251,일단 디자인이 깔끔해서 아주 마음에 들고요 방에서 간단히 머리카락/먼지 정도 제거할 생각으로 구입한 거라 성능도 기대한 만큼이에요
684,"49,790",평점5,코맘스,22.01.03.,보만 코맘스 KB0251,제가 이사오고 두달간 산 모간 품목 중 가장 잘 산 물건입니다 정말 잘 쓰고 있어요 머리카락이 많이 떨어지는데 진짜 물건임다 잘 쓰고 있어요 너무 좋아요 망가지지 않고 오래 사용했으면 좋겠어요 이가격에 가성비 미쳤어요
685,"49,790",평점5,코맘스,21.12.28.,보만 코맘스 KB0251,너무 앙증맞고 귀여워요간단히 과자부스러기 머리카락용으로 샀는데기대이상으로 잘빨아들이고 소리도 크지많고맘에들어요 ~코맘스 다른제품도 눈여겨봐야겠어요
686,"49,790",평점3,코맘스,21.08.24.,보만 코맘스 KB0251,처음 1회 사용해봤는데 필터 안쪽까지 먼지가 꽤 들어가있어요. 청소할때마다 체크하고 오염물을 제거해야겠습니다. 필터는 8천원으로 따로 구매 가능하다고하십니다.
687,"49,790",평점5,코맘스,21.12.31.,보만 코맘스 KB0251,원룸에서 사용하기 딱 좋습니다!! 자리 차지 안하고 구석에 쏙 넣어둘 수 있어 좋아요 머리카락과 작은 먼지 정리용으로 구매했는데 흡입력도 만족합니다
688,"49,790",평점5,코맘스,21.12.31.,보만 코맘스 KB0251,우와! 구성품이  여러가지 많이 있어요차에서 쓰려고 샀는데요부피는 작아서  숨겨서 보관하기 좋구요디자인도 예뻐서 보기 좋네요
689,"49,790",평점5,코맘스,21.12.28.,보만 코맘스 KB0251,작은데 흡입력이 좋아요 소리도 그렇게 크지도 않고 구성품도 알차게 들어있어요😚 맨날 선있는 청소기 힘들게 끌고다녔는데 덕분에 청소편하게 할수있을거같아요
690,"49,790",평점5,코맘스,21.12.27.,보만 코맘스 KB0251,귀여워요 ㅎㅎ 무선에 여러가지 옵션까지 있어서 좋아요 원룸용으로 머리카락정도 청소하기 아주딱이에요 세일할때 너무잘샀어요
691,"49,790",평점4,코맘스,21.12.10.,보만 코맘스 KB0251,가볍고 소음도 적고 좋아요. 충전도 usb타입이라 별 무리 없고요. 다만 작다 보니 흡입력은 좀 약힌데 보조청소기로 쓸 거라 그냥...
692,"49,790",평점5,코맘스,21.08.27.,보만 코맘스 KB0251,가격대비 만족합니다ᆢ로봇 청소기 돌리고 이모가 손 이 모자른 곳에 잘 사용히고 있어요~부피도 없어 보관도 편하고 충전도 잘되고 마음에 쏙 듭니다^^
693,"49,790",평점5,코맘스,21.11.07.,보만 코맘스 KB0251,"다이슨 공기청정기 동생같은 느낌..손에 딱 들어오고, 청소도 깔끔하게 잘되서..  이젠 스카치 테이프로 머리카락 청소할일이 없어졌구요..  좁은공간 청소도 깔끔하게 잘됩니ㅏㄷ.정말 사길 잘했어요.강추합니다."
694,"49,790",평점4,코맘스,22.01.01.,보만 코맘스 KB0251,잘받았습니다 남편이 작은 공기청정기 인줄알고 예쁘다고 하더라구요 ㅋㅋ아직은 차에는 사용치 않았지만 괜찮을것 같아요
695,"49,790",평점5,코맘스,21.10.30.,보만 코맘스 KB0251,책상위에 올려놔도 크게 자리차지 안하고 거슬리지 않는 이쁜 디자인이라 좋네요. 지우개가루 머리카락 치우려고 샀어ㅓ요
