,가격,평점,채널,날짜,제품명,리뷰
495,"173,000",평점5,VIVRE KOREA,21.09.25.,비브르 스톰파워 VE30,일반 유선청소기 사용중인데 청소할때마다 끌리는 소음도 소음이고 끌고다니면서 가구나 문틈을 자꾸 긁게되서 바꾸게 되었어요..L사나 S사보다 나은거같다는 후기보고 구매결정!!!저렴한 가격이라 좀 불안했지만 사용해보니 너무 좋네요물걸레도 추가구매해서 청소후 물걸레까지 편하게 사용중입니다묵직한감이있지만 롤이 부드러워서 청소하기 편해요 조립도 여자 혼자 동영상보며 할정도로 쉽네요다만 거치대에 긁힘있는 제품이 와서 좀 아쉬워요
496,"173,000",평점1,VIVRE KOREA,20.07.30.,비브르 스톰파워 VE30,하...  하루충전하고 1분돌아가면 꺼지고...머리카락 못빨아들이고 먼지덩어리 뱉어내고무거워서 왼쪽어깨 아프고헤드는 자꾸 직각으로 접히면 내려오질않아서 내려줘야되고.... 어떻게이렇게상품평이좋은거죠이후 고객센터 통화해서 문제점을 해결해 주셨어요근데 충전하면 20분정도는 충분히 쓸수있고 흡입력이 좀 더 좋아졌을뿐 뱉어내고 하는건 똑같네요..  걍 유선청소기 구매해서 요건 창고로들어갔습니다..
497,"173,000",평점2,VIVRE KOREA,20.10.01.,비브르 스톰파워 VE30,구매후기에 장점들만보고 구매했는데 저는 단점이 많네요~~1 기존에 다이슨을 쓰다가 바꿔서 그런지 크고 무거워서 아내가 사용하기 힘들다고하네요2 충전기 거치대에 맞추기가 힘들어서 애들과 마나님은 포기~~저만 충전합니다3 걸래 추가했는데 딱한번 써보니 이건뭐 수동 밀대걸래쓰는게 정신건강에 좋네요4 청소중 버튼을 안눌러도 지맘대로 1단 2단 3단 1단식으로 변경이됩니다 처음에는 한두번되다가 이제는 막~~변경됩니다 (명절 지나고 a/s접수예정밉니다)
498,"173,000",평점5,VIVRE KOREA,20.03.26.,비브르 스톰파워 VE30,무선청소기는 일단 흡입력이 약할것같아 고민했는데 아무래도 청소기는 무선이 편하긴하고 타사 무선청소기는 요즘 가격대가 무슨 100만원에 육박하여 고민하다가 상품평좋길레 주문했어요 우선 청소기 디자인이 너무이쁘고 고급지네요 약간 묵직한데 청소할때 부드럽게 잘 밀리구요 1단계는 조용하구 2.3단계힘 쎄서 깔끔하게 청소되네요 led터치패드 예쁘고 편하네요 헤파필터 장착되어있어서 미세먼지도 걸러줄것같은 느낌도들어요 청소자주하게 될것같아요 무선최고 양가부모님께 하나씩 사드려야겠어요 ^^
499,"173,000",평점3,VIVRE KOREA,20.08.26.,비브르 스톰파워 VE30,그럭저럭... 간편하게 사용할 수 있기에..사용하고있습니다  방향을 바꾸거나 직선으로 청소기를 미는 경우  나사풀린것처럼 휙휙 돌아가서 손목이 놀라곤하지만....정말정말정말 천~천히 걸어다니면서 밀면 그대로 있긴합니다불량유무 확인을위해 배송비내고 다시보냈는데 원래 이렇게 만들어진거라면 불필요한 금액이 지출되기에 그냥 사용합니다! 가성비가 좋은지는 몇달은 사용해봐야할듯합니다구매금액만큼의 성능만 보이면...되는거지요~!
500,"173,000",평점5,VIVRE KOREA,20.03.26.,비브르 스톰파워 VE30,생각보다 빠른배송 감사합니다 흐흐 배송받고 박스 뜯는데 눈에띄게 세련된 디자인이더라구요 일단 디자인부터 합격!! 기존 쓰던거와 비교하니 소음이 진짜 적네요 3단으로 조절가능해서 머리카락같은거는 그냥 1단으로 가볍게 가능해요 귀차니즘의 대명사인 저지만 요고요고 무게도 무겁지 않아서 가볍게 사용하기 좋은것같아요 게다가 청소기에서 나오는 바람에 먼지섞여나온다는 말이있던데 H13등급 헤파필터라고해서 더 믿음이가요 버튼도 Led 터치식이라 누르기 편하구 움직임도 뻣뻣하지않고 부드럽게 잘 움직입니다 제일 좋은거는 2년 as!! 거치대 같이 구매하는게 보기도 이쁘고 편할듯하네요!!
501,"173,000",평점1,옥션,21.02.19.,비브르 스톰파워 VE30,"장점은 할인하고 가격 싼 것 뿐.단점1. 무거움.높은데 청소하기 상당히 안좋음. 쇼파 위에만 올리는 것도 손목에 부하가 꽤 감.2. 스위치 위치가 최악.권총 방아쇠 처럼 스위치가 달려 있어. 청소 중에 자꾸 스위치 눌림. 검지를 달리 놓을 데가 없어서 청소중에 손에 힘들어가면 자꾸 꺼짐.꺼졌다 켜지면 모터 강도가 다시 1로 바뀌어버려 계속 재설정 해야 함. 이거 상당히 짜증남.3. 수거통 분리도 최악.수거통 분리 단추 누르기도 빡세지만,  순으로 결합되어 있어서 차례 차례 분리하지 않고 수거통 분리 단추를 누르면, 밧데리 본체 / 수거통+봉 상태로 두 동강이 나면서 밧데리 본체나 수거통 둘 중 하나가 바닥으로 추락. 수거통만 따로 분리 못함.결론.싼맛에 샀지만 후회 중. 다른 거 사셈"
502,"173,000",평점5,11번가,20.05.05.,비브르 스톰파워 VE30,한달 정도 사용해 보고 간단한 리뷰 남깁니다. 너무 비싼 제품은 좀 낭비 같은 느낌이어서 차이....그 제품 2가지 써봤습니다. 정확하리 만치 1년 딱 되면서 고장나고 베터리 나가고 해서 이것저것 보다가 금액을 조금 더 써보자 생각하고 ㅎㅎㅎㅎ 구입했습니다.  일단 흡입력 물론 좋습니다. 타사 제품을 보고 만져보기는 했는데 밀리지 않습니다. 움직임이 처음에는 일직선으로 잘 안가는 느낌이었는데 이건 저만 그런게 아니더라구요 ㅎㅎㅎ 이제 적응 잘 해서 잘 쓰고 있습니다. 이게 적응 되니까 방향 전환이 신세계입니다. 정말 만족하는 부분이에요 물걸레 회전 이것도 신세계네요 약하게 물기 나오게 하면서 쓰는데 딱 좋은거 같습니다. 가격은 이정도면 돈값한다 생각해요 사실 대기업 제품들은 비싼 만큼 좋지만 그정도 도 금액을....   제품 자체는 전체적으로 만족 합니다. 마감이 살짝 걸리거나 하는 것도 없고 딱 좋습니다. 
503,"173,000",평점5,VIVRE KOREA,20.05.09.,비브르 스톰파워 VE30,배송 완전 빨라요이 가격에 말도안되는 퀄리티유선 청소기가 5년차 되니  잘 안되서 고민하던차에 이리좋은 제품을 만나니 행복하네요무겁지않고 흡입력 좋고 물걸레기능까지 요즘같이 봄철 청소쉽지 않은때에 잘 만난제품입니다구성품 좋아요 침구청소기까지 대만족입니다보니까 as도 국내라 빠르게 처리될것같고 배터리 물걸레키트 등 소모품 구입가능하다니 진짜 최고네요청소기도 소모품인지라 기능도 물론 중요하지만 소비자입장에서 자체구매가능한게 플러스이네요 ㅎㅎ  잘 사용할수있을것 같습니다 앞으로도 더 좋은제품 합리적인 가격으로 부탁드려요^^
504,"173,000",평점5,VIVRE KOREA,20.12.20.,비브르 스톰파워 VE30,청소기 잘 받았어요^^청소기가 가볍다고 해서 구매했는데 막상 청소해보니 팔목이 아파요 ㅠ그리고 자꾸 하다보니 발가락이랑 잡촉사고가 나서 겁나 아프더라구요..그리고 터치 식이라 살짝만 스쳐도 꺼지고 약해지고 해요 청소하다 깜짝놀랐어요 이거 고장인가하고  남편이 보더니 옷만 스쳐도 바뀐다고 하더라구요..그리고 청소기 잡는 부분에 바튼이 이ㅆ어서 자꾸누르게 되서 청소기가 꺼지는거도 있어요 그래서 위로 잡느라고 팔목에 힘이 좀 더 많이들어갔아여..거치대는 포함인줄알았는대 아니어서 조금 아쉬워요
505,"173,000",평점2,VIVRE KOREA,20.04.21.,비브르 스톰파워 VE30,이사할집이라 일용직일까지 하루쉬고 하루날잡아 청소하려고 물걸레 같이보내달라고 전화까지해서 신신당부했는데 따로보내줘서 청소하러 두번이나 다녀오게하고 진짜 고객응대 완전 꽝입니다.무게도 1.5kg?절대 아니고 최소v7플러피보다 무겁게 느껴집니다.여자분은무거울겁니다.물걸레 물통?탈착 불안하고 소음적다는말많은데 제 개인적인생각은 3단은 낮에도 시끄럽습니다.다만 통합형이고 잘 돌아가기때문에 쓸만합니다.
506,"173,000",평점5,VIVRE KOREA,20.07.28.,비브르 스톰파워 VE30,요즘 비가 많이와서 침구류가 많이찝찝하드라구요빨아도 습해서 찝찝하고.. 먼가 가려운거같고...지금 쓰고있는 청소기로 침구 청소하는건 너무 찝찝해서 가볍고 성능좋은 무선청소기 1주일 동안검색했어요 후기도좋고 주변에서도 사용한분이 적극추천하길래 비브르꺼 선택했어요!!결과는 ?? 대만족입니다 !!!!!!시중에서 판매하는 고가제품 테스트도 해봤는데요성능 디자인 뭐하나 밀리는게없어요 ㅎㅎㅎ 다음에도 가성비 좋은 제품 나오면 재구매의사있습니다!!!!
507,"173,000",평점5,VIVRE KOREA,20.03.25.,비브르 스톰파워 VE30,"잘 받았습니다. ^^타제품과 흡입력과 충전시간을 중심으로 비교하다가 비브르로 결정하고 구매했어요~ 예약배송으로 4월에 받을 생각했다가 구매한지 하루만에 배송 받으니 기분이 더 좋으네요~  받자마자 바로 청소기 돌려봤는데 한밤중에 청소해도 될만큼 조용해요~ 볼륨을 중간에서 조금 아래로 해놓고 들어보시면 직접 청소할때 들리는 소리와 비슷한것 같아요~1단으로 청소해도 충분한 흡입력이라 오래 청소해도 되겠어요 ㅋㅋ 무선 청소기를 처음써봐서 그런지 무게감이 느껴지기는 하지만, 마트에서 들어본 타 청소기와 비슷한것 같구요~롤러가 굉장히 부드러워요~물걸레 부품은 아직 안왔던데 다음주에 받을 수 있는거죠..?"
508,"173,000",평점5,VIVRE KOREA,20.07.17.,비브르 스톰파워 VE30,여기저기 이것저것 무선청소기란걸 다 찾아보고 고민하다 얼마전 홈쇼핑 렌탈을 보고 할까하다 제휴카드사용하면 렌탈료가 싸다는걸 보고 다시 뒤적뒤적.  속는셈치고 질렀어요. 주문하고 하루만에 똭!!!음. 세글자 좋아요!!!!!!! 완전 좋아요.   정말 찐인 무선청소기네요. 흡입력도 좋고 그에 반해 소리는 별로 안크고. 엘땡이나 삼땡 보다 나아요. 주변에 다 있다보니 비교가 가능하네요. ㅎㅎ 절대 속지 않아요. 잘 쓸께요. 또 좋은거 만들어주세요.
509,"173,000",평점5,VIVRE KOREA,20.10.09.,비브르 스톰파워 VE30,구매후 리뷰가 늦었네요 다른 제품 청소기와 비교도 하고 고민끝에 선택한 비브르 스톰파워 프리미엄VE30!!!!!빠른배송으로 엄청 빨리 와서 좋았어여!3단계 흡입력 조절 기능 12단계 길이조절 연장관 UV살균 침구브러쉬 너무 마음에 듭니다거기에다 물걸레 기능과 자동물 공급 까지! 아주 좋아요!@청소하고 나면 강아지털  잔득 먼지통에 쌓이는데 왠지 모르게 뿌듯하네요!@ 이걸로 하길 잘한거 같아요!
510,"173,000",평점2,VIVRE KOREA,20.06.23.,비브르 스톰파워 VE30,처음 사용할땐 소음도 적고 좋았어요. 그런데 사용한지 열흘만에 브러쉬에서 계속 드르륵 소리가 나서 브러쉬만 1차 교환받았는데.. 그것도 마찬가지로 드르륵 소리나고요. a/s에선 새제품으로 교환 보냈다는데 소리가 계속나니 2차 교환 받았구요. 근데 이것도 계속 드르륵소리가 나네요. 진짜 신경 거슬리네요... a/s에서는 동영상보더니 문제점을 모르겠다고 교환만 보내주면 땡인건지.. 아니 애초에 교환받은 브러쉬들도 다 새제품이라고 하는데!! 왜!! 주문하고 처음받았던 상태였을땐 브러쉬 소음도 안났었는데  교환받은것들은 소리가 나냐고요. 진짜 답답하고 여러모로 청소기 하나때문에 엄청 신경쓰게되네요.... 이럴거면 다들 알만한 브랜드제품 살걸 그랬나 봅니다..
511,"173,000",평점4,VIVRE KOREA,21.03.05.,비브르 스톰파워 VE30,"일단 흡입력은 합격. 디자인 합격.하지만...본체와 먼지통이 덜렁덜렁 해서 사용시 불안함이 좀 있구요. 사자마자 먼지통 제거하려는데 안되서 뭘 잘못건드린진 모르겠지만 작은 고정장치가 부러져서 먼지통도 덜렁덜렁...아쉬운부분입니다. 이렇게 쉽게부러지는부분이었다면 플라스틱이 아닌 다른 단단한 부품을 써야했지않나...싶구요 흡입 1단도 잘빨리고 쓰지만 2단, 3단으로 올리면 확실히 사용시간이 짧아요..2단이 15분쯤되는것같고...일단은 만족하고씁니다!"
512,"173,000",평점5,VIVRE KOREA,20.11.26.,비브르 스톰파워 VE30,평점이 낮은 사람들이 자주 지적하는 사항.. 거치대가 불편. 베터리가. 등등....아파트 같은 곳보다 1인 원룸이나 공간이 작은 곳에 사용하기에 적합하다고 생각합니다. 베터리도 분리형이라 거치시켜놓은 상태로 베터리만 빼서 충전시킬 수 있는게 좋았어요. 저는 원룸이라.. 크게 베터리에 대한건 못느끼고 잘 사용하고있습니다. 주문할때 반신반의했는데 좋았어요 ㅎ 평점이 낮은 사람들한테서 들리는 문제점은 아직 저에게 나타나지 않았습니다. 딱히 제품에 불량이 느껴지지도 않았어요. 만족합니다!!
513,"173,000",평점3,VIVRE KOREA,20.06.18.,비브르 스톰파워 VE30,"후기보고 구매했는데,돈 좀 더 보태서 좋은거 그냥쓰세요.모터는 약해서 최고단계 아니면 청소가 시원치 않고,충전꼽을때 신경쓰지 않으면 쓰레기통이 자꾸 버튼이 눌려 기껏 청소해놓은 먼지가 와르르 떨어지고, 추가해서 구매한 걸레는...물이 새기도 하지만, 닦이는것도 물이 그냥 지나갈뿐 아주 천천히 걸레질 해야만 그나마 뭔가 건레질되나 싶은데 그만큼 오래도록 청소시간이 필요하다는 결론이 나오죠.장점을 굳이 찾자면, 유명한 다른 청소깁ㄴㆍ다 싸다 이거 하나네요"
514,"173,000",평점3,VIVRE KOREA,20.09.20.,비브르 스톰파워 VE30,"전에는 유선을 사용하고 있었는데.. 10년 정도되니 살짝 고장느낌이 있어 무선으로 알아봤고 이 제품으로 구입.. . 예전엔 선 빼서 꼽고 밀고 왠만하면 청소기 잘 안꺼냈는데,무선이라 먼지가 눈에 띄면 바로바로 청소합니다. 무게는 묵직합니다.. 그리고. 거치대에 충전선 꼽고 청소기 올리는데  자꾸 빠집니다.  딸깍소리 날때까지 끼우고  끼우고 계속 반복해도 청소기를 거치대에 올리면 빠져나오네요. 이건 조립이 잘못된건 아닌듯  한데 답변 주세요.  사진 첨부합니다."
515,"173,000",평점5,VIVRE KOREA,20.03.26.,비브르 스톰파워 VE30,아기가 있어 청소 관련 제품은 꼼꼼하고 신중하게 고르는 편이라 남편이랑 몇날며칠을 검색해서 구입했네요 높은등급의 헤파필터가 2개나 들어있고 UV살균침구브러쉬가 있다는게 가장 저희가 맘에 들었던 부분이구요 배터리가 분리되서 간편하게 바꿔끼울수 있는것도 편리하네요 게다가 메인브러쉬가 독립모터라 흡입력 좋아요 A/S도 무상이 2년이나 되서 가성비 갑입니다!!
516,"173,000",평점5,VIVRE KOREA,20.03.26.,비브르 스톰파워 VE30,쓰던 청소기가 고장이 나서 많은 검색 끝에 구매했어요.우선 배송이 엄청 빨라요제가 중요하게 생각한게 부부가 같이 쓰니 연장봉 길이 조정이 많이 되고 H13등급 헤파필터여야 하고 배터리가 일체형이 아니었음 했는데 제 기준에 충족하는 제품이에요. 받아서 사용해보니 3단계로 세기 조절도 되고 터치조작 방식도 너무 맘에 들어요 .청소기의 기본 기능인 흡입력도 맘에 들어요.
517,"173,000",평점4,VIVRE KOREA,20.03.30.,비브르 스톰파워 VE30,개봉했을때 본체 청소통 부분이 기스가 나있어서 기분이 안좋았는데 사용후 성능에 만족하여 안좋은 기분이 사라졌어요ㅎㅎ일렉****유선 쓰고 있다가 베이비룸 넘어다니고 아기매트 청소 힘들고 해서 무선청소기 이리저리 비교해보다가 비브로 구입했는데 완전 만족합니다~소음도 청소기 치곤 조용한편이예요^^좋은 상품 만들어 주셔서 감사해요~~무선 물걸레 청소기가 있지만 세트로 쓰고 싶어 물걸레 키트도 같이 구매했는데 기대됩니다^^언능 보내주세용~~
518,"173,000",평점3,VIVRE KOREA,21.01.15.,비브르 스톰파워 VE30,청소기의 가격대비 성능은 만족스러웠습니다.다만 거치대를 조립해서 세워보니 일자로 곧게 서있는게아니고 앞으로 상당히 기울더라구요.(청소기를 거치하지않은 상태)제대로 조립을 했는데 이게 앞으로 상당히 쏠린모습이어서 좀 실망했지만.. 거지대 원형바닥 앞부분에 머를 좀 깔아서 기울기를 맞춰주어 사용중입니다.청소기를 거치대에 끼워 충전 및 보관시 끼웠다 뺐다할때 거치대 충전선 고정시키는 플라스틱부분이 자꾸 빠져서 불편하네요.
519,"173,000",평점5,VIVRE KOREA,20.03.25.,비브르 스톰파워 VE30,배송이 빨랐어요 포장도 잘되서 왔구요~ 일단 거치대가 있으니 청소기를 안전하고 깔끔하게 잘 세워둘수있어 좋네요~ 도착해서 사용해봤는데 디스플레이 터치방식이라 너무 편했구 길이 조절(400~650mm)도  되구 생각보다 무겁지않아 청소가 수월해요 3단계세기조절도 되어 조절해가며 청소하니 좋네요~ H13등급 헤파필터 장착으로 걱정없이 깔끔히 청소하겠어요! 덕분에 청소시간이 좋아졌어요 잘쓸께요~
520,"173,000",평점4,VIVRE KOREA,21.06.10.,비브르 스톰파워 VE30,청소기 본연의 기능인 흡입력은 가격대비 꽤나 만족스럽습니다. 그리고는 오래 지속되서 좋아요. 그런데 물걸레 기능은 별로인 것 같습니다. 사용할 때 물이 좀 과하게 나오고 물통 물 빼고 말리는게 너무 힘들고 번거로워요. 최대한 물 빼려고 30분동안 툭툭 털고 햇빛 아래 하루종일 둬도 물기가 안빠져요. 그냥 물통은 안쓰고 걸레에 물만 묻혀 써야겠더라구요.
521,"173,000",평점3,VIVRE KOREA,20.07.25.,비브르 스톰파워 VE30,단점 2가지만 적을게요. 일단 손잡이 부분이 불편해요. 검지손가락 위치에 스위치가 있어서 파지하기 어려워요. 지금은 그나마 적응되서 그럭저럭 사용 중입니다. 두번째 단점은 3단으로 돌리면 과열때문에 5분도 안되서 꺼져버립니다.  배터리가 없어서 그런게 아니라 단지 열 받아서 꺼지는 현상이 생겨요. 아쉽네요. 그래도 가격 대비 성능이 나쁘진 않아요.
522,"173,000",평점5,VIVRE KOREA,20.09.03.,비브르 스톰파워 VE30,"유선청소리 무겁고 청소하기도 불편해 생각만 가지고 있다, 요즈음 무선 청소기가 많이 나와 편리성을 갖추고있어 구입!! 강아지가 있다보니 청소도 자주해야 되니 타사 제품들과 나름 비교해 흡입력과 엔진숫자를 보며 중간정도 되는 비브르 청소기를 선택했어요.  1단은 좀 약해 흡입력이 떨어지는듯 하여 주로2단으로 사용중, 3단으로 나뉘어 사용에 용이하고 먼지통 세척도 용이해 아주 편리하게 잘 사용하고 있답니다~^^"
523,"173,000",평점4,VIVRE KOREA,20.05.25.,비브르 스톰파워 VE30,1.제품 설명서가 매우 빈약하다.2.받은 제품 거치대 받침대와 봉 부분 연결하는게 안맞는다.(안쪽에 받침대와 봉을 고정시키는 버튼이 반대로 달려있고 분리해서 다시 끼워볼까했지만 아예 제품이 넣어 있는 상태로 제작되어서 불가능)3.무게는 남자가 쓰기엔 괜찮지만 여자분들이 쓰기엔 무거운 감이있다.4.생각보다 흡입력이 좋지는 않다.총평 - 단점만 썼지만 전반적으로 좋은 제품인거같다.
524,"173,000",평점5,VIVRE KOREA,20.07.02.,비브르 스톰파워 VE30,박스 포장은 완전 굿 !!  입니다언박싱할때 완충재 안에도 부품 들어있으니하나씩 꺼내서 보는게 좋겠네요거치대는 필수 아닌 '필수' 네요청소기 안에 있는 고정대는 벽에 완전 고정하는고정대라 이동 불가 입니다거치대 조립 설명서 그림이 작고 불편합니다조립영상을 찍어 올려주면 더 편할거 같네요청소기 파워 세기가 강 중 약 있습니다 강은 흡수력은 쎄나 소음 정말 크고밧데리 소모도 큽니다중은 흡수력 중간 소음 중간밧데리 소모 중간 저는 중으로 두고 쓰고 있습니다 전체적으로 만족합니다 유용하게 잘 쓰겠습니다 ^^
525,"173,000",평점5,VIVRE KOREA,20.03.25.,비브르 스톰파워 VE30,배송 정말 빠르네요! 오자마자 사용 해봤는데 연장봉 길이조절 되서 청소기 돌릴 때 허리가 아프지 않아요 3단계 세기 조절 되구요 LED디스플레이 터치 동작되니 뭔가 고급스런 느낌도 나네요 배터리도 분리가 되서 필요 할 땐 빼서 미리 충전하고 이건 넘 좋았네요 헤파필터도 내장되어 있어 잘 빨아들이는 것 같아요 이불도 청소기 돌릴 수 있거든요 이불을 자주 빨았었는데 만족해요 :) 참!!AS는 가전기간이 보통 1년인데 여긴 2년 무상보상 이래요 구매 잘한듯 잘 쓸게요~
526,"173,000",평점5,VIVRE KOREA,20.04.01.,비브르 스톰파워 VE30,엄마집에서 기존의 무선청소기 일렉트로룩스 쓰고 있었구요~ 독립하게 되면서 새로 하나 마련했는데 가볍고 부드러워서 청소하는 느낌이 안들어요ㅋㅋㅋ 1단으로 하고 돌려도 기본 청소는 충분히 되구요 소음도 이게 조용한건가? 싶으면서 쓰다보면 아 조용한 편이구나 느껴지네요. 친구들집에서 다이슨이랑 삼성 제트랑 다 써봤는데 솔직히 이 가격에 이거 사는게 훨씬 추천드려요.
527,"173,000",평점4,VIVRE KOREA,20.08.09.,비브르 스톰파워 VE30,"배송은빠르고 상품은 가성비가 좋네여장점으론 구성품이 다양한점 연장관 길이 조절이 가능,배터리 분리 가능한점, 물걸레 청소 가능한점 거치대의 편리성,  흡입력은 기본인듯해요. 단점으론 직진성이 확보가 않되고(약간 거슬릴정도) 청소중 90° 세워졌을때 낌현상, 손잡이 전원스위치부분이켜서 불편한점, 강약조절을 터치 말고 손잡이 스위치로하던지 아님 전원까지 터치로 해서 손잡이를 더 편하게 해주시던지 어중간하네여. 그래도 가성비는 최고 인듯해요~~~"
528,"173,000",평점4,VIVRE KOREA,20.08.06.,비브르 스톰파워 VE30,가격대 성능비가 좋다는걸 많은 검증 리뷰를 보고 결정.가장 큰 단점!!!!설명서가 전혀 뭘 알아먹을 수 없게 허접하게 만들어져있어서 그냥 눈대중으로 조립했습니다.부디 설명서 다시 좀 만드세요~ 최신모델인데 설명서가 무슨 중국 짝퉁 복사한 설명서 같이 만들었는지....ㅡ.ㅡ;그리고 박스 내부에 골판지 박스가 너무 많이 나옵니다. 와~ 놀라 자빠지는줄.... 그 만큼 배송 파손 우려는 전혀 없어보입니다.
529,"173,000",평점2,VIVRE KOREA,20.12.01.,비브르 스톰파워 VE30,1. 물걸레에 자동 물공급에 대한 설명도 부족하고 제대로 된 물걸레질이 안됨.2. 이전에 사용한 아이룸 싸이클론 무선청소기에 비해 흡입력이 약함. 3단을 해야 머리카락이 흡입되네요. 앞에 브러시가 제 기능을 못하는듯. 터치방식이라 내 의도와 상관없이 청소하면서 몸을 수그리면서 계속 눌려짐3. 아이룸 싸이클론 무선청소기에 비해 흡입력이 좋은 것도 아닌데 무거워서 손목이 아픔.결론. 물걸레 기능 때문에 새로 구입했는데 기능이 기대에 못미쳐 후회되네요.
530,"173,000",평점5,VIVRE KOREA,20.08.01.,비브르 스톰파워 VE30,엘지꺼랑 고민하다 청소기를굳이 80~100만원주고사기가좀그래서알아보다가 이걸딱 배송도빠르구요 쎄기조절 대박 엄지손가락으로 터치라니 청소기 앞에 불도들어와서 어두운곳ㅈ먼지도 척척 부드럽고 소음은 진심 지금 다이슨쓰는데 이거 소리듣고 깜짝 놀랐습니다 작아요...진짜늦게청소기돌리기 민망하지안을정도?예요디자인도 넘나조쿠요 진심강추합니다 한가지 단점은 설명서가...  좀 못알아보겠어요 유투브찾아봤어요 그게단점입니다 그거말고최고입니다
531,"173,000",평점5,VIVRE KOREA,20.03.26.,비브르 스톰파워 VE30,기능이 고가 청소기 못지 않게 옹골차게 다 들어가있어요!! 3단 세기 조절은 기본이고 봉길이 조정까지 맞춰서 쓸 수 있어 좋아요~흡입력도 최대로 하지 않아도 충분하구요~ LED 디스플레이 터치 조작 방식이라 더 고급스런 느낌이에요^^ 2년 무상 A/S도 보장되니 더 든든하네용! 가성비+성능이 좋아서 청소기 고민하시는 분들한테 추천할려구용~~
532,"173,000",평점5,VIVRE KOREA,20.03.26.,비브르 스톰파워 VE30,"집에만 있으니 청소만 자꾸 하게돼요. 그러다보니 청소용품에 부쩍 관심많아졌는데 다@슨, 엘@, 삼@ 만큼 가성비좋은 청소기가있대서 구매해봤습니다. 오~ 디자인 넘예쁘구요, led조작방식이라 뭔가 있어보입니다...ㅎㅎ 거기다 미세먼지 걱정덜어주는 헤파필터까지. 비싼것만 고집하기보다 저렴하지만 기능은 우수한 청소기로 완전 만족합니다^^"
533,"173,000",평점5,VIVRE KOREA,20.06.05.,비브르 스톰파워 VE30,"오늘 배송받자마자 청소했어요 무선청소기가 이렇게 편한것이었네요 ㅎㅎㅎ근데 설명서가 좀 허접해서 조립과정에서 몇번  욱하고 몇번 집어던질뻔했습니다 중국산도 아니니 더 믿을만하다고 생각했는데,설명서도 좀 부실하고, 그리고 오늘 청소후 보니 청소기밑면 극세사가 다 떨어졌다로고요 물걸레의 물은 왜 질질 세는걸까요?여름이니 금방 마를거라 모...대수롭진 않지만...여러모로 개선해야할 부분이 많은 청소기인듯 합니다어쨌건 브랜드 고가의 청소기는 아니니 감안하고 잘써보려고 이쁘게 보고 있습니다청소가 이젠 지긋지긋하지 않을지도 모르겄어요ㅎㅎㅎ"
534,"173,000",평점3,VIVRE KOREA,20.09.20.,비브르 스톰파워 VE30,일단 거치대 조립할때 달칵소리나게끔 부품이 아다리가 잘안맞아서 억지로 넣다 손다치기도했구요ㅜ 생각보다 거치가 편하진않고 견고해보이지도않긴합니다.. 33평 아파트 2단계정도로 청소하고 물걸레 해보려고 물걸레돌리는데 밧데리 다다는데 이거 정상인지 모르겠네요;; 물걸레에 물떨어지는 통에서 물방울도 한쪽이 잘안나와서 조금씩 다 불만이 있었습니다..
535,"173,000",평점4,VIVRE KOREA,20.10.30.,비브르 스톰파워 VE30,일주일 사용 후기1. 불편한 물걸레 청소기 - 핸들링이 뻑뻑하여 사용감이 좋진 않으며 물자국 심하고 물걸레 장치에 달린 롤러 소리가 꽤 커서 층간소음 우려됩니다.2. 힘없는 거치대 - 거치된 상태에서 위쪽으로 조금만 힘주면 거치가 풀리며 청소기가 떨어집니다.. 벽지 손상 조심하세요 ㅠㅠ 일주일새 두번이나 당함그외에 청소기 기능은 가격대비 매우 만족합니다.위 단점들만 보완되면 더 좋은 청소기가 될 것 같아요.
536,"173,000",평점2,VIVRE KOREA,20.12.04.,비브르 스톰파워 VE30,흡입력이 그닥 별로인듯요..ㅜ.ㅜ 먼지통 뚜껑도 한번에 열리지 않아 꼭 손대고 열어야하고..열리는부분 패킹있는곳에 머리카락등이 자꾸 삐져나와요..브러쉬부분은 너무 뭉툭해서 가구 사이사이들잘 안닦이고요..단계변환은 터치식인데 살짝 스치기만해도 바뀌니 오히려 불편합니다..도대체 뭣때문에 비싼건지ㅡㅡ
537,"173,000",평점5,VIVRE KOREA,20.03.26.,비브르 스톰파워 VE30,무선 청소기 알아보다가 언니가 추천해서 비브르를 구매했어요 언니가 어찌나 제품 칭찬을 많이 하더니 믿고 구매하길 잘한거 같아요우선 3단계 세기조절이 되고led디스플레이 터치조작방식이라 작동 시키시키는 것도 편했어요배터리도 분리형이고 연장봉 길이 조정되서 청소하기도 좋고아기가 있어서 침구 청소를 자주했는데 uc살균침구브러쉬있어서 안심되더라구요
538,"173,000",평점4,VIVRE KOREA,20.07.17.,비브르 스톰파워 VE30,2단까지는 소음적어요.특히 1단은요.거치대바닥조립시 힘으로 밀어서겨우넣었네요.딸깍소리가난다던데.위쪽은 딸깍하면서 잘걸리던데.아래쪽은 스크래치내며 애먹었네요.그리고설명서는  필히 다시 만들어야겠더라구요.동영상참고해야돼요물걸레는 아직 사용전이라대체적으로 청소기  기능만 보자면  흡입력좋고 가벼운편이예요
